;avg_spending;favorite_purchase_cluster;likes_sales;favorite_browse_cluster
9fb2e109783f5e05e0c4f36d4179ef77c3b1f51d;150;2;1;2
9fb85fdd508406afec7f53d42efcdf32cad495cd;1196;0;0;1
a005a65009fb82948cba6b40aedb294b3a0679d7;110;1;0;1
a006d6e47b3b733f2724ba4a7872a9725af6ded7;160;3;0;3
a0471b21779ed5592c9597739c13698321384c10;175;2;0;2
a04c6ede91e0d0981c4e9b2a12afc06909e65357;340;0;1;9
a072a277453b4f4b97782032fd6b0204a8de41b7;300;2;0;2
a07874208bfdac6aa815c37a6e8241816522e8b1;3846;0;1;0
a0857814efdbd6a6fb73cb551976b36650cdc819;378;1;1;0
a08f47e9d9ccd4477272a124025a2d6d1980f630;316;0;0;2
a0e07496705386c1d97bf6fc035a2ca6da045a5d;710;9;1;9
a0e2a5d661ed7dc9f858af03d5cfdb87b1df62a3;363;1;1;7
a0e98afa9cb087288fb1c36598a2f55bf3a4549e;300;2;1;2
a104a0da527ea0bc313856d143f0e697d4eae7d5;700;2;0;2
a124c9ff3b232b9a53b36d8feb31e1d25fe792e9;639;1;1;1
a12b9343094565b37cb379bff9812878d57a61fc;1140;0;1;9
a13af51f9999caaf87c666b04904b151ca464a0c;700;7;1;9
a16309bf32dc9c4624c940a6b62ef6324a9b46c2;392;9;1;9
a18b7963a47aa5bbb91d6f579696dba00c2369e1;707;2;0;2
a1ccd1e7ddde6102f56d515cbc9b65d741d2cf54;500;7;0;1
a1d37b5329cf299d0b40cccfa5fbc69f0cbb5117;384;0;0;0
a200df491db9b290f2a895c0cd8840cdc555f981;599;2;1;2
a21041af53f10853dfe8768ae9c3df5bbcbba3e3;120;1;1;6
a2219b753116dba33d52e669c03da6449d09da9f;150;9;1;0
a23036f0552986b24572d06b04f50d76c48edff2;625;2;0;2
a24cb0d8627cd98b4a5613dfaf8e9f2e00b34e51;380;9;1;9
a24cda4415c6ba3fa0a1e1f90ad25442701f0ff8;489;2;1;2
a256c8c1e241939f64e6a1cc4dcbad65b9ab3b85;480;7;0;7
a266cbb68d09235775a3d6076f234e20529b37cb;660;0;1;2
a26ab46957ffebe0efed9b6a8d8bb7e4f2111473;0;2;0;2
a26b04da931ccb268eb2d401d06ec09a21722181;505;0;1;2
a27014703b788907ff48e1c04872485ae3993936;650;2;0;2
a2715aab3512ad4a7ce67428375b6ddc758b0b2b;515;9;1;0
a271d2d99734c0741f4565b9f8da3e42c365b75a;339;1;1;1
a2799afa0456a23d82094180565298add78236ae;900;2;0;0
a2b2d30873af34fbc8a034ff4429850e1acfb3a3;450;0;0;2
a2bfbfaea65b7bc9820d9dacaafd2f6002a90097;310;2;1;2
a2cd92ff16bba2d9940f91c1823ceca83535a6b7;720;1;1;3
a2d46c39398d9c7fa197fb469ead9c5c2e1ba2fe;510;1;1;1
a2f04e3a3d16eb73508ed6cb26bb72818a5ce614;429;2;1;2
a320cbb840cba207df1fdd2b42f4f88907ad47ab;0;2;0;2
a3267075c45b61fcbc0a9f515f8bcdc5fedca390;642;1;1;1
a331aa2ca05a2186995886806a9c1838a8162906;660;9;1;9
a33818b6c5eee85c8cd0b3d1830b2c9f5dc28698;527;0;0;0
a34a697c6986d87335749120992708e652d4724f;1039;1;1;1
a36543238ee2b11e684f5a47e7dfe1d58e9a34a3;250;2;1;2
a36d6eeeae16cccea8057ff79c62a04d471a8855;200;2;1;2
a38a88288a5d2e4147b3ac4026113ac444f52fa1;0;7;0;3
a38bfaf078ea3a8def82662128590cdb6f5384aa;250;2;1;2
a399dac372783e0edadcc2d0e9ae54d000b94d58;749;0;1;0
a3a300bc447c3eeb7c367a2e20d8a9f00d1a66d5;1530;1;1;1
a3ac8bc778323c8a9d88f91eaf817b1cb546783f;300;2;1;2
a3b4c457a83de4ec1cf2661aa81736c035d11d20;300;9;1;9
a3b578b3ed8d205d19a179a279f8799eff150547;300;2;0;9
a3be0df6ecb381409aa662f5582d02d892937d4d;300;2;0;2
a3c88293d86c6cee15961a718b085726b8e6dfe6;730;1;0;1
a3d09a04ccf2d5a1b4ba6019bf75e0c0795deda9;363;0;0;0
a3e88ee238d33b20165fc94f194e99cba4623f95;425;2;1;2
a4053bc1974ef0a0c64bd5626a9b361e29416da8;130;0;1;0
a407baa43f96f31592cf4e3c8ad0c67bde51e571;260;0;0;0
a411b71257a2d6bb7504a957e81eccdeba32572b;180;1;1;1
a43a6fa38eebe51c20be753b885a4e59767927d6;434;1;0;1
a44919521a2cbcafc40cc0680b2f592f538342e4;600;1;0;1
a48a425dc1ee071fa193c8733f54b0701acd6bd1;470;2;1;2
a4967bec4df1ff75dbfad61d3f9dfcabc7a4eb40;520;2;1;2
a4b0d09e68d86cf9d130abb9037fe4791d5990aa;1485;9;1;1
a4c037236957ef08ff5f0a76b620f268bd3b19b6;670;0;1;9
a4d3c2464f98a4da47d66ee4e7ff109b89a2dff9;150;2;1;9
a4d3caaab88fc0ff1b2f10a189e68827e3e6f702;350;2;0;2
a4e1a787a9ec5817ed06a74f182e0781690e40c3;697;0;0;6
a528e78337bb4a76181cf16f847d486d2fd03225;1485;0;0;2
a5568d49e31d8219e132c2bade799e7b2a9b6844;999;0;0;2
a56633ec1436413c5a428e6354c63dd227bc372f;430;2;1;9
a57043ab7fed6d6bfd03a20eeead3b56f09ca49e;289;1;1;1
a58c6121c0620f5551930592381b478a1403fef7;1365;0;0;9
a5951258bed962425edf5d6a2d802f1f778b530d;0;1;0;1
a5989407e61d945664510cc9484ffa09d8595c7f;399;1;0;1
a5a49b3941e8727871fc7f1a28df91fb4e0ef687;1370;1;1;1
a5aa61eb638d023c5767220d1dcef087ae4942ee;1416;1;0;1
a5b7bfbb870cc9a6c3aff7d6e767b2d9e992bff6;1204;6;1;1
a5eaa04b782a92e111b7f6c98456213697f0eb47;250;2;1;2
a5eafeb2e6f953d3d5485bcc0e236b3ab2d78f13;949;0;0;7
a5f06fbb170369ff00d916bdeaff5305fb3cdaec;200;3;1;7
a5f47cce5a18d0495f3cfe2925f978685acdfe53;530;2;0;0
a5ff330ea4c5fe8c4cf0a53ead3287df7966752a;849;2;1;9
a60c7c3cf3abed5a30b4ef0cb89e6141e21859a3;220;2;0;6
a63b36c0b67ccb5ad8165bc54976981edf0dd93b;400;1;1;1
a65e02b708bc2594a300731dacd44ec053fd0c62;778;2;0;2
a67bb7b0a4285420453245430c2d9a7e064f04ed;500;3;0;1
a682c48038b063518aabc17a588e16b619731596;580;2;0;0
a68f9e3b26563f2509ad0ea523e5890c07c802a5;1065;0;1;9
a690864d0e190d19971885d348c8886d0dab24f1;300;2;0;9
a697c1d52a36bb155f9e994b2b066db637a18f5b;700;1;1;1
a6bf7a2d738921515279789e3870ba4166e7724a;1315;0;1;1
a6c4d17f1559b644e49852ea3eaebcfaed77fdf1;313;6;1;1
a6df53d648ff84552abc805c22ef22115a988c0a;749;2;1;3
a6ee1b52589c2d3ba53806e3a8a960626782883d;1370;9;1;9
a6faa6278bc36e85ca65809945eb641de324a3df;215;2;1;9
a708a577fc2db759cd90ea9c39251ff80fee6dcb;897;1;0;1
a71e48e3c17a89068e0e1e606542503e1aae4022;449;9;1;2
a7347447dd15f6c256d18f52f6f6713b5671eb7d;0;2;0;2
a7484540594458fc06c0905ca711b07e4de475bb;600;7;0;0
a77d326bb0303b462c1696e67a746a78c0424f56;155;6;1;1
a77e096ca1771e660edafa32e4a6d7b61f5e4469;414;1;0;1
a786d8c362e230ebc496b50e4d4395245abf84e2;294;9;1;9
a7c1804d28306dbbd53a5d741d9fef0972245fc4;940;2;1;2
a7e3ed128165c45b70de83edc5e6c5eb048cbbe0;297;2;1;1
a7e97f8064c0dcf17e13e3a7d066f729a69e634e;255;0;0;0
a7e9db913c95b8b1e01b3b4a74628ad5f212e2e3;600;2;0;2
a7ee89a6432161ca55668f7fa5d6f5d2e067f62b;1298;3;1;3
a7f0cf4943eb916fe3ce0a3a788c34d26866d56d;680;7;1;2
a81c9cadaee62e35b59610dfe8b3c5919977223f;500;1;1;1
a84743af229e068c8b1750b5e2a4f022ad2b5d82;250;2;1;2
a848f2740d49ea5adda56076711e767d4319b656;420;2;0;2
a8533fbaf07e9e56f3f2a65d4fe89a4c06937b86;650;2;1;0
a859037b4dc9ff83c4801fc8de158609f70bdb42;1529;9;1;1
a87bad6bf271acce4b1d53b20cf6581bd59f99c4;510;7;0;1
a87d188f2aa5ffb787f0c6e725e250b86875914e;200;7;0;7
a899924eb45d454430c58396a666f94499eb5c65;500;1;1;1
a89ae6227d0b0f77ec283e31f3cd5440285146f4;140;7;1;6
a8a0171120d7a402c671ed4dc5fe3ced1d4dc146;350;7;0;1
a8ad7d3d1e6d008dca76104bb4936de34a796362;3311;3;0;6
a8c97a0a9c19731fb422cecb4fbcaca192cd341c;240;2;1;0
a8da260abeeb03c1c6660c6a4931caa76eb4df51;319;1;1;1
a8e0be7d8118c3d05b8aa3152b1ad2e57d11a60d;462;0;1;9
a8e99b0d879573e571fa455c16ab235ff0eba9b8;600;2;0;1
a9004d6921b66105677ce1d5fb5b5fd3b1470d3d;360;9;1;0
a908d70608d621d1ce23833caee5109ca971820b;100;9;1;9
a93f83eaa09b8c412cda13e7d24bd68d31fa8297;899;2;1;2
a94efa334e6195ef92180ed59b6397d0a8323f79;930;2;0;2
a9740e27c3eaab4a345a45b4f435a5faa9680fd9;110;3;1;3
a97b0387c5d65fec49acf3b74aee8384dede24d5;1093;9;1;9
a9b67b9d0463d00ed2cb81ee35d214e6e6c921d0;900;2;0;2
a9c2461041ba08349d52055081f0129e4fc35538;1053;9;1;6
a9cd4cc03cffae6a653e04abcf569faf4371a9fc;260;1;1;7
a9ddf94d103f5fd5c83af3bb2dedf21b92c7e942;175;7;1;7
a9ea30c05247f6c17e88b0d903078fcef4ec7b76;0;0;0;3
a9ef6c909f3629e2effcffa7bda34058106e4fb1;566;1;0;1
aa12047ceed9cb945d3a765bc78d2f55efd26af0;1039;0;1;1
aa1ee687ed3fd6512fde152fd26e51b353e9e2f7;540;2;1;9
aa2b5710f941eccf9f5f2d0c9aa61fe4c2136131;100;2;1;1
aa2b711f8807e9e408fa49cf333cbd6160ff6398;300;1;0;2
aa428f32b3ab26b3a0e42b24d69efbc493e50ebf;500;2;0;0
aa5a35707014dda6ce1df496536d9b5f52ab652a;469;0;1;1
aa75dd3ae39b8b9b1bf161286b09bb2fb2759bd1;499;0;0;9
aa7c253945b1bc2a2af3ddafa15de16e6af7a274;1000;7;0;0
aa7daf61642d551b804c93444a2e13608f2660be;809;1;1;7
aa7dfe7666f97f88ee6df91508327c234a313e5c;220;0;0;0
aa920bae9674363c5a32947b9dae9c0201a77909;460;7;1;7
aaa41558565f4d0a14eb73bfd19e52de100b15eb;250;2;1;2
aac6137b5a07b46c6046e918d34f7d05a4051367;322;9;1;2
aafb5937b9451361f17eacdb3051e0c0ed92360f;250;9;1;9
ab0e0c93e56acb548137ddfddfc7f3949f471876;200;3;1;5
ab1cb93d645d71954c7db0fb1cc9ad2da75c323e;130;0;1;9
ab26a505915b0169b25628161f84f24498ce826d;1025;7;0;9
ab336f435a60716c339ae3f22397029ecc832bcd;310;2;1;9
ab3655b17617a7d8526cf9d8ad78174bfef8552f;450;0;1;2
ab444eb6f1eff679dc7049934986e5032c67ef07;400;2;1;2
ab47fcb62d9fffcf353bc8626a9211bb3ccda343;250;2;1;2
ab48735f652c89fc1be25f45138636e8e9ac6088;320;0;0;0
ab8fce3716d366dd9ab8ae6571f222081672d3b1;1775;3;1;3
ab94130832433a67b606ae47d86dc6175b6cbcb4;975;1;1;6
abbbb5b5556f53b9796bd9b9f1d0498fd7ecda37;399;1;1;1
abc80e0e599e9f708c6ec9fb11a6309fbb396ced;500;2;1;2
abd1502f7c47b4d50f79915a5feb253de01b574e;280;2;1;9
abda071d62271d5072ab41cbbc22966e14838398;725;2;1;9
abe1483fa928d5fc4980c22034ddab66fdce1cf5;649;2;0;9
abe2787fc33cc445308a53f91a1daaa7204d446e;350;2;1;2
abec1fe26ff2a8a126c8fdd3240a5751c351b0f5;1319;0;0;9
abf0ecd8c7425b98d5c9f6dde1cb08e6a46a8399;596;2;1;2
abfb342356a65121122b099a67edf983cd1f759b;413;9;1;9
abfcaf978e3b4f1553a02a50bb6d828daf1c2baa;476;6;1;7
ac0479a774e657543fa9f1c7c2b3ad9c596d755f;350;2;0;2
ac21fb32b4fce67e7c31e49bf27b1459dcb437df;394;2;0;3
ac2d4991d5371cf073142a94b30e038e652ec62f;305;2;1;2
ac37af64cc67bb344eb691872f672851afa1e547;400;2;1;2
ac442cc5ebc8c1b2c33c483600fb19fb2f5b52b2;516;9;1;2
ac5d17cbd7347c1212e3edd77830e0fddc6bd2aa;479;3;0;3
ac6ad8609dd74f07a84aae6de6304c8101dd027e;350;2;0;7
ac79ca33c1fc45302813f452cfac38ce703a41ec;510;0;0;2
ac9a2587cfc1a8b7e80daaea0b6281a8ababbb6a;115;2;1;2
aca1dda3c4bb782e1f78c3def852a40b02a0f67c;920;9;1;9
acbed9bbb5fdf5dc5a441f7b64d9ff753d160193;655;9;1;9
ace1b7acfcfa06e650f9a7894a93391144872f18;550;2;1;1
acf7dc227e3264a12e738df5f7510f05050f8e23;200;0;0;9
ad00af8276aa078bf3daca120688ade558463430;560;1;1;1
ad28d0e780a503f7a88dd91455378a278a2868fe;150;9;1;0
ad3400520d5749e7dd93a9212552de9723ebd9b0;140;2;1;0
ad3a355cf748c5fba54bc4143117b0c506e9208e;457;0;0;2
ad3aa71eb96297e1f3316670178a8ab5bf59df1e;400;2;1;2
ad53acd45a1c9f945ac3892003a20545b82d46b7;290;0;1;9
ad54869dab1c973f7969eefc22e772e786f55947;1100;0;0;2
ad5df869779fbf3642140b067ea5ccbfd230689e;350;2;0;0
ad82302d300e261f07eee70605a8d416dcbf92e4;472;3;1;7
ad9d8723ed7ffd114103bc17f9092485a5d0bea1;500;6;1;6
adac1277415856cb0a6ddfc61124d3a523af9d9a;517;2;1;9
adbef9ddecfb59febfa657f633823037dfcec3da;440;2;1;2
adebd3c910a7d4d0f90d03fdf944f20c879b46fa;140;6;1;6
adf5d110224a538949166b67ca061225d2ae27b5;1125;2;0;3
ae1d0c78c02bf342b81e63d814604d939c0dc6ae;650;2;1;2
ae338a2240aa17f56f9b4d9e3bfe159bfadc51bc;320;0;0;9
ae5b92b8535ae592ae6081db4a01a00cccffc339;425;2;1;2
ae6f545306ef5c75c4afc8927a9ffba925707874;220;2;1;2
ae8d29341aed4f7779e38a714ce3f5fb0913e044;800;1;1;1
aeb10927e3468223478b22b878630abb6f107e2f;1931;1;1;6
aecfaca0cb40828db97294bc99e60bdbd2f89834;320;2;1;1
aede0027d8fb60f0dd1ff68c345aab2ef633e828;179;1;0;1
aee403b4db35c7188b0726df669229798bf7bf55;570;1;1;9
aeee8832032d95b6afe8b306adec9afd4e20a251;555;2;0;0
af14b285a5c81120622eb555aa9a40b1b91ee08d;210;0;0;7
af1a567836723fbff2c852ee66249be94a554562;769;0;0;2
af1c8a84ee0f1a90cc704a51307eb02b49f12f2a;250;2;1;2
af240d1dc71cd686b9eb004b4afd243198f5b2b3;114;9;1;0
af2de383bdab07dd5510188c698459a50db036fb;440;2;0;2
af3a8a8f25086a5e06a7bc708fef32b3583bd106;870;2;1;2
af3fc67cf65ab3f22bc8d8e3fac41a572846c8b6;800;2;0;1
af486157de9384fc60d809e2ae27754facf91df4;377;2;1;9
af48fd269b2de9fe651c476114e47dca6627d16e;852;2;1;2
af63d96491eb2a7871ce139532d164b7d94bde91;661;1;0;1
af66c0c455b317cc8b2aeca38e2fa4ececbca07e;2308;2;0;7
af79755650e143ca86c129b9769281b54b2273a8;230;2;1;9
af9c24453521e2ce8f5a7ddff5519686e50b4585;435;2;1;2
af9ff3e16e792ba7e3131afe2308dd1808e78f97;1037;1;0;1
afa554a247f56fcdb68eed5343f183bfd5b22032;650;2;0;2
afc2b6d73da3f475b450269285114b3b23c53544;1200;1;1;1
afd1357a0568bb373918b6f3e4ac94f7801afddb;449;1;0;1
b02c42c0e1b2fcd2dbf7fd4a1d2afafd8102750d;2530;2;0;2
b02f01194871fe31483c11c5796b66d53ed2ed46;265;0;1;9
b052ca34a4b72ca68c86bc6ac369ffe47eea03cf;284;1;0;1
b06b67b33c70fcb6d13894c7a64528b47c835c76;155;0;1;0
b06bc35d2ab35cf783392948a444ea4af75e8b6c;499;0;0;0
b079866375d4c7c271b2e019eb244d95c9338a2d;540;6;1;1
b08557b6d438b48d7407b991679819e71a8d134a;185;9;1;9
b0a1c19943b4f82835f830f3280001a252cf95fd;735;0;0;6
b0ad80c850982e1b5fdcdc8219d0a6519ac9b6da;1085;0;1;9
b0b2592a95e556aec86118139584dece9e10b81f;1023;6;1;1
b0dd760a4d05361201d650f76a33e58677cdc9e6;150;2;1;2
b0f2f79bea94f97ecca61173729e67511e0b6675;409;0;0;0
b0fd618f2eebbe473128376d31bd02c17566abd4;599;1;0;1
b108e45d7a4d38e3d49e3b22a9ff622649eadf9b;970;9;1;0
b1125d3983409339f1cfcea984c9182177eac653;1234;6;1;6
b1650d8c9a411392843dfa9cb81f27a0aa2bc2f2;330;2;1;2
b16bdc977f087a86d68b50e8a2d5f6fa78333d14;747;9;1;1
b17145d319e3950e0d498d0d60bba763c20c0d19;1050;2;1;9
b178b3b09b679edc165c5c7f1bcded8d4c0675dc;749;3;1;3
b18b0b005899e60afd6e64088c408a142e2ec07f;1070;1;1;1
b18c7caca6512bc24ef06a5a9b397fd03ad16b22;2100;2;0;2
b18f07e6fa92e726c39794259fb61472747a1918;185;9;1;9
b1a72ced6dad0877f1a98f15896fc2319cc0ac0c;140;1;0;1
b1b32c28169ea0eb9654ea778afbb891737ffc2e;408;0;0;3
b1c4723f575b04d837afbd70889e12ccfe72e884;1599;3;0;3
b1c541653d6fe5e2ca413074519a823fe671cb01;400;1;1;9
b1c80f6433752d60bd044647c65ed194f7155458;310;2;1;2
b1e2705df31b5b0fd9b8c2083409e7e423885bcd;412;2;0;1
b1f169a10e799384a2ded9b71d7edbb9720a1df2;130;1;1;1
b22af2f5a206c363ba7188c2873d3876801aa537;1039;2;1;9
b2459992925d2b6a8726cebac4ffb3c8ccfca9e5;700;2;1;1
b255e8710d7f3b06715a2640003a884e44ca3929;688;6;1;2
b273201d702a49cb01020799f974e6629759f425;330;2;0;2
b2a2f065d136f548ffe5fa4c14a83fbed6188c63;530;2;0;2
b2ae703db68937c398c4b3c71e4dafa746061fe8;480;7;0;1
b2ae75c71b1ab59f85a36ebc19dd0e45eb9fdada;372;1;1;1
b2bd5bc9d636abb311e3612b1e73734257dfd476;840;7;1;9
b2e833534f6159a4badcd26f585aa58d05d918fa;0;6;0;6
b2ea37ba70005ee48e3d8efccf9c109a2274b26d;160;9;1;9
b2fae7335802641dbd8ae3be768b14d7ab3b88f0;500;2;1;2
b306a5f8f275adc1a5f1c02f924624796420964b;286;2;0;2
b3140392e5d7f691ce7aff62da0436dd7bd076cf;699;0;0;9
b31ad1160a8e2cf08c52b4149f449cfab48b81f0;729;0;0;2
b31fae2efb04638ab96cfd1f6b64570fa65c49a3;130;9;1;1
b32061d029aefe40ff20aa74eb376e7e13427bc7;496;2;1;0
b33fe5f5ab811f176bce75f7bb09a3ae8b4800cc;325;9;1;0
b37c644f72218d0e46400ffd25cd75f9f28e6568;340;6;1;6
b3942569cd1da8b51f20075ac2912ba78b2f4372;600;2;0;2
b3a994126b84e0e779d42f484f15f6d2f35eeaf9;1540;9;1;9
b3b16be1566308f7c6867f72ec23cf8d286bd58f;197;1;0;1
b3b1c8936a02c8fd636b10be91f63f275773c54d;180;9;1;0
b3b33374e3ab55c44e9090a8c421e1274ad4ea8f;1299;2;1;2
b3b8fe15e6a7cd370b017bd1aae7c0a815e4b399;1030;2;1;9
b3cce648127bc1969d83637a981fe9732fd7af08;1399;1;1;1
b3f5dad94dab3352e21be28494b57454fcfe632a;661;2;0;1
b4050f9e7ad21cdac2fc40e5980b6ca6ee0324cc;270;0;0;0
b410557fc753907f4325d27a244d1dc773133bf0;500;0;0;9
b41422ba967934702d410b7dd5b5b518897383bf;510;2;0;2
b43b2713b52edbabf32d0d0e84e33c44bfc78e18;900;2;0;7
b457139e22eba53deb16ed919f407d7d79f501c6;300;1;0;2
b45a6ea2f23a76fa0b6d54e46b4834d64a472f50;700;7;0;2
b47a7c9855d12955d29ea0e2114a954570d51923;200;0;0;0
b47f93fa79cfd952fd7bf9e6935c9f3a7f2fcbc0;150;2;1;2
b49343fbfeb05227d6de7a5519e05795e80b6acd;510;2;1;2
b499188c40e3e825914b2851d9ac5d6ce4f5414a;550;2;0;7
b4998141fbae8bfede5b024a4b46f8a8a4b8046b;1119;6;0;2
b4d4127ae03a1f49f8c78ae9c5c3fdc7995d1bac;300;2;0;2
b4e89a8e0a05f9bed201d601a8ab88795c5e02ae;864;2;1;0
b4f9c000f30f83d81efa06c01e3e4e6c019f7d1c;697;0;0;9
b4fbae12d82cbffde88452036223c5a1bf38ebc0;364;2;1;1
b50719786b88c7cabf9291eb876dcae39b7754c3;300;2;0;2
b5384f41313aaaf14c42a848c2098532477e94fd;200;9;1;9
b56808bae6413b7d7931738e51ea22fa8d8ce4d9;675;2;0;2
b5813c02faf069c371212addf086ceb65f79e07f;849;2;1;2
b58d25ec55a52c84ac1897b4b7ab4f85576911b1;300;7;1;7
b593c833097910091aa99b787326a008a5a9a9bc;422;0;0;2
b5b2395564e702bda632ff558d150acd2ac0d3cf;1200;2;0;0
b5fcd2698effc76c7f703f067416cf1b52169d5b;470;9;1;9
b6011a59ea231fec10ef2b794cc5ceef254b1413;415;7;0;7
b60be4c1c9dccf4f9cadb61326bf9770f13e0782;646;6;1;9
b61e79c5ebf892adda9175991524f47fd6887970;1000;2;0;9
b61f2cf76bab3130e91b29e34d24e084903b9519;150;2;1;2
b62468cf8493282066147bee10c66554afe5c3d5;220;0;0;0
b6270167e39482807cd8b6712ad5e31bb8cbe27d;808;9;1;0
b62960fa5242aca112b4ebd5a62a7ce7dd5d72dd;426;7;0;7
b6309f992cc22f25f75f194679d01fadeb1e4492;270;9;1;0
b6563a65d6f77d89cb9abc5558abd5d775dded13;280;1;1;1
b6634825fea357c46023d7c2bd7b100e5b8dc1b5;350;7;1;1
b6646cc3ca4a10f852fc977b9c6785ca4ade3b71;800;2;0;2
b682736a7afd06d1bf700264cfa4a2958db6a70b;180;9;1;0
b68424908b0f9bcefec775b8fac0258afe229f9d;1250;2;0;2
b68ef591131b82a7f4e20a21d32d9207912daf69;688;0;1;9
b6959a92268a9e15510f39ae2a87d5d6b01ffb28;270;1;1;6
b6a1fdc146306ea44697614213649977ab0b6c0c;475;2;0;3
b6ce4f90ec03adcc60b39075c3efb9954b005175;300;2;0;9
b6d66e7649df7373e3f195733ea548ddb426b8b1;489;9;1;9
b6eed4e9147c0aad626b30b420f0f37814f4aa5d;301;1;0;1
b6f11c0922abaacd708c12a0c6780c9952854cad;971;1;1;1
b71b7cf4512785b453613857f2a777d4ae280667;290;0;1;2
b729ca9ab3c8d2df803805b3a176ffada0629255;310;0;0;0
b731ac1f0eb280cc877073626dd1569c1a16e648;400;1;1;1
b736deb2f29356df74cfdbfbd6829add5c86a9e3;879;7;0;1
b747f9ac3aa72fd74747d7cd600b98e7c7b65a15;260;7;1;2
b754e8193f44737fb682ef3acc58624f93bc7aa4;477;0;0;9
b756282cc5436cbcf94462df698adfe957025024;580;9;1;2
b770dcf9615d37a071b3f732f41c88f32c91dbcb;680;9;1;9
b78fbeb00e62891f24b74bc68f79ef9bce0c3a30;619;2;1;2
b7a1d50d09143f233847f325ea9e16fdebb81918;790;7;0;7
b7bc029ec4d4de5ca8b04c4de73ad4805134eed9;900;7;0;7
b7d603b0222b98a7647724aa1d5e9973c2ef9731;300;2;0;7
b7d6d65808105eaf0ffae1777cf32d6766500bd8;400;0;0;0
b7f030b0cf2e791b20075da0d0e3f6f23599acda;2080;2;1;1
b814b5d9cc6d4fda17559f004378ce56b18a339d;600;2;0;2
b84185925090fa1b445b98f1c4a651c1150ed932;220;1;0;1
b841ccddd78c8002a3930c0258db61922407fa51;800;2;0;2
b852f1485811a56e83dad2ddb0aab9d7d9ceaa0c;510;9;1;0
b877ad86b93cf4fe56bddbccbbcca66a75916a2a;350;7;1;7
b889b96f0f940addf732e9a58adf3a8c67eb624b;688;1;0;1
b8db9d218e7534a01e525691b4e2c650b7cfa042;400;2;1;2
b8df68c9488716ebc35b5a328573b76b23e47da7;1050;1;1;9
b91052e58890492236c6666bb779c35a83aedb52;300;2;0;2
b92ab991046cb91adf42197a346f566449912030;800;7;0;7
b92e8c3f0056cab2d8262873650ba44b5bba044d;150;2;1;2
b95346b258d24e60ee95e33b636b55ce3ba6b38e;625;2;0;3
b98206c33c6c20106b85d703e7011ccc66d04142;369;2;0;2
b99f166174ac9cff87f0c3aeb550f2c880266ac4;800;0;0;0
b9a07e3dc31082fbb4336988d2cc43d04aef5ba1;668;0;0;3
b9a4b2f898ccfe945057282a91850e5cfdbac619;600;2;0;2
b9b7e7c0c736cf60751526102919641752b75e71;319;0;0;1
b9f821a90a31a35c7ac86727385637d11197042f;558;9;1;9
ba39b5448802b7b5b3751673e37e8ba56593a914;390;9;1;9
ba3db84e30da7ef124e7d593f6064d817aeb345b;1204;1;0;1
ba557916ee2255b7ed9bfff97dd05ad9331d1e56;177;3;1;3
ba6c49bc5f177053fa98e136f03ec3d97305cc60;1430;9;1;9
ba70993ac9667b8395cf28d8394f9b168ca136be;300;7;0;2
baa551a67a4117886a1d2ca105bb7d1a04b4e517;300;7;1;1
babeda569af205b978969579a593d80ded4c1aad;529;1;1;1
bb17cf897e11a4f813a6129f163c14f24d2bbec4;419;0;0;0
bb2e571a195466d455842261b39f3ce9bf684c86;205;9;1;0
bb352db28d7a62702b51bdafea0568b45373dca4;350;3;1;3
bb5162c508136f18f09ed54b49415fba82b19039;550;2;1;3
bb517cbb210da3fbcfd1e5a4b8e373228d780bb2;790;1;1;1
bb552d14d7c1bae0eaf430535b7c3282a55ac446;1695;0;0;0
bb67a60ad2b0ae9d4878376fcdc8ea676f693264;519;0;0;2
bb748b0ce5b25038db4922d040ad247691e2d543;320;2;1;2
bb94385159cee97414c9bab4f4c1ca58a9e994da;436;2;1;2
bbb451e80387bb7b7d0d54b10cf64c423b1c4710;559;1;1;1
bbd4d7a69edd6ca3a3ede4beb6f5681994601da7;540;2;1;2
bbd81e010c2bbfe59bcdf770435cc74efe5ceb49;1198;2;1;2
bbf34ec81f36a6b390c7959a4634fafcfd5bcdfe;537;1;0;2
bbf7b1efcd946e5a48308ce9b0476f5f1505b9e1;130;1;1;7
bbf7fa0c4694ba91d7b59723e1ad2f153f0982f0;1597;2;1;9
bc09ebfd64c5477b577ed0eedb1b32780ebcc7ce;5448;1;1;1
bc1b93382cb7385a64f2587b3a4db2cf50322517;450;6;0;1
bc495484f8eff0e5095fbaca6d98dc739ffc7774;330;2;1;2
bc9da540bad3aaad24c3d9256c36a00f8aa16606;589;7;0;7
bcadd044468577c538852afae815a69afa53525c;1374;2;1;0
bcd81cb879f26fe3f9fd3e2e0ac0b05feeba1aba;1810;0;0;1
bd0ba14f1d3e68baa1b76683fb352f343d851112;230;1;1;1
bd1196f7fbc106871e45586475ab6dddf90c8b9e;1519;9;1;3
bd1ab3058120d9162b025add0f8f7f0d2b915f33;540;9;1;1
bd29dd13ebf0ba0c6cadb47847a426799a5245cc;379;2;0;2
bd29e55c6c166dff3faeca242d81bd3906cf4a91;550;1;1;1
bd328b8873f580e4a019978237011280fba8da2b;275;2;0;0
bd40b0b884e418b8ba5e6b82af88ece6005d1d39;540;6;0;1
bd43ab363d1eb5164a386319749b53328a06de05;1009;2;1;2
